id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	$\alpha{-}cells$|$\alpha{-}cells$	$\alpha{-}cells$|$\beta{-}cells$	$\alpha{-}cells$|$\delta{-}cells$	$\alpha{-}cells$|Acinar cells	$\alpha{-}cells$|Ductal cells	$\alpha{-}cells$|PP cells	$\alpha{-}cells$|Stellate cells	$\beta{-}cells$|$\alpha{-}cells$	$\beta{-}cells$|$\beta{-}cells$	$\beta{-}cells$|$\delta{-}cells$	$\beta{-}cells$|Acinar cells	$\beta{-}cells$|Ductal cells	$\beta{-}cells$|PP cells	$\beta{-}cells$|Stellate cells	$\delta{-}cells$|$\alpha{-}cells$	$\delta{-}cells$|$\beta{-}cells$	$\delta{-}cells$|$\delta{-}cells$	$\delta{-}cells$|Acinar cells	$\delta{-}cells$|Ductal cells	$\delta{-}cells$|PP cells	$\delta{-}cells$|Stellate cells	Acinar cells|$\alpha{-}cells$	Acinar cells|$\beta{-}cells$	Acinar cells|$\delta{-}cells$	Acinar cells|Acinar cells	Acinar cells|Ductal cells	Acinar cells|PP cells	Acinar cells|Stellate cells	Ductal cells|$\alpha{-}cells$	Ductal cells|$\beta{-}cells$	Ductal cells|$\delta{-}cells$	Ductal cells|Acinar cells	Ductal cells|Ductal cells	Ductal cells|PP cells	Ductal cells|Stellate cells	PP cells|$\alpha{-}cells$	PP cells|$\beta{-}cells$	PP cells|$\delta{-}cells$	PP cells|Acinar cells	PP cells|Ductal cells	PP cells|PP cells	PP cells|Stellate cells	Stellate cells|$\alpha{-}cells$	Stellate cells|$\beta{-}cells$	Stellate cells|$\delta{-}cells$	Stellate cells|Acinar cells	Stellate cells|Ductal cells	Stellate cells|PP cells	Stellate cells|Stellate cells
CPI-SC07BE7830D	SPP1_a4b1 complex	simple:P10451	complex:a4b1 complex	ENSG00000118785		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.364	0.415	0.082	0.607	0.658	0.598	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18	0.21	0.18	0.27	0.3	0.27	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.667	0.667	0.466	0.697	0.748	0.718	0.303
CPI-SC0BC542ACC	TNC_a4b1 complex	simple:P24821	complex:a4b1 complex	ENSG00000041982		True	False	False	curated	True	1.0	0.949	0.03	1.0	1.0	1.0	0.0	1.0	0.97	0.081	1.0	1.0	1.0	0.0	0.919	0.82	0.051	1.0	0.97	0.97	0.0	1.0	0.949	0.09	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.958	0.97	0.09	1.0	1.0	0.97	0.0	0.0	0.021	0.0	0.193	0.111	0.081	0.0
CPI-SC0E9C058EB	PLAUR_a4b1 complex	simple:Q03405	complex:a4b1 complex	ENSG00000011422		True	True	False	curated	True	1.0	1.0	0.295	1.0	1.0	1.0	0.0	1.0	1.0	0.868	1.0	1.0	1.0	0.081	0.679	0.657	0.072	0.889	0.88	0.799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.576	1.0	1.0	1.0	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A9EB628A	VCAM1_a4b1 complex	simple:P19320	complex:a4b1 complex	ENSG00000162692		False	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC070D5A96F	JAM2_a4b1 complex	simple:P57087	complex:a4b1 complex	ENSG00000154721		False	False	False	curated	True	1.0	1.0	0.081	1.0	1.0	1.0	0.0	0.91	0.777	0.03	1.0	0.97	1.0	0.0	0.928	0.829	0.051	0.979	1.0	0.94	0.0	0.624	0.717	0.072	0.949	0.97	0.94	0.0	0.859	0.918	0.06	1.0	0.97	0.97	0.0	0.06	0.111	0.0	0.484	0.466	0.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC08B2AD7C6	FN1_a5b1 complex	simple:P02751	complex:a5b1 complex	ENSG00000115414		True	False	False	curated	True	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.91	0.0	1.0	0.0	1.0	1.0	1.0	0.97	0.142	1.0	0.0	1.0	1.0	1.0	0.03	0.0	1.0	0.0	1.0	1.0	1.0	0.171	0.03	1.0	0.0	1.0	1.0	1.0	0.829	0.072	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
CPI-SC0592EC3D0	L1CAM_a5b1 complex	simple:P32004	complex:a5b1 complex	ENSG00000198910		False	False	False	curated	True	1.0	1.0	1.0	0.321	0.0	1.0	0.0	1.0	1.0	1.0	0.372	0.0	1.0	0.0	1.0	1.0	1.0	0.423	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.624	0.0	1.0	0.0	1.0	1.0	1.0	0.27	0.0	1.0	0.0	1.0	1.0	1.0	0.504	0.0	1.0	0.0
CPI-SC058F72F90	FBN1_a5b1 complex	simple:P35555	complex:a5b1 complex	ENSG00000166147		True	False	False	curated	True	1.0	1.0	1.0	0.603	0.0	1.0	0.0	1.0	1.0	1.0	0.696	0.0	1.0	0.0	1.0	1.0	1.0	0.718	0.0	1.0	0.0	1.0	1.0	1.0	0.423	0.0	1.0	0.0	1.0	1.0	1.0	0.697	0.03	1.0	0.0	1.0	1.0	1.0	0.676	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
CPI-SC092C3E4DF	FN1_a8b1 complex	simple:P02751	complex:a8b1 complex	ENSG00000115414		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.868	1.0	1.0	1.0	1.0	1.0	1.0	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.171	0.171	0.171	0.171	0.201	0.171	0.06	0.97	0.97	0.97	0.97	0.97	0.97	0.739	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC01195CB48	TNC_a8b1 complex	simple:P24821	complex:a8b1 complex	ENSG00000041982		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	0.97	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.799	0.769	0.576	0.546	0.778	0.645	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.949	0.889	0.838	0.898	0.958	0.898	0.0	0.0	0.0	0.021	0.03	0.0	0.0	0.0
CPI-SC096929DB0	FN1_aVb1 complex	simple:P02751	complex:aVb1 complex	ENSG00000115414		True	False	False	curated	True	1.0	1.0	0.97	0.18	0.0	0.649	0.021	1.0	0.979	0.919	0.12	0.0	0.576	0.021	1.0	1.0	0.97	0.402	0.051	0.859	0.204	0.141	0.0	0.201	0.0	0.0	0.03	0.0	0.423	0.231	0.402	0.03	0.0	0.09	0.0	1.0	0.94	0.94	0.243	0.0	0.657	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC067AD890A	VTN_aVb1 complex	simple:P04004	complex:aVb1 complex	ENSG00000109072		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.12	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC0847A64D2	FN1_aVb5 complex	simple:P02751	complex:aVb5 complex	ENSG00000115414		True	False	False	curated	True	1.0	1.0	1.0	0.979	0.0	1.0	0.0	0.94	1.0	0.97	0.919	0.0	1.0	0.0	0.97	1.0	1.0	1.0	0.171	1.0	0.184	0.0	0.222	0.171	0.09	0.0	0.081	0.0	0.111	0.645	0.354	0.303	0.0	0.222	0.0	0.91	1.0	1.0	0.94	0.102	0.94	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0EEF3A379	LAMC1_a6b1 complex	simple:P11047	complex:a6b1 complex	ENSG00000135862		True	False	False	curated	True	1.0	1.0	0.183	0.0	0.0	1.0	0.333	1.0	1.0	0.435	0.0	0.0	1.0	0.312	1.0	1.0	0.859	0.0	0.081	1.0	0.91	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.294	0.0	0.0	1.0	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A2FE9693	LAMC1_a7b1 complex	simple:P11047	complex:a7b1 complex	ENSG00000135862		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	0.919	1.0	1.0	1.0	1.0	1.0	1.0	0.94	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.795	1.0	0.817	1.0	1.0	0.594	0.897	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC01AB9BED7	SPP1_a9b1 complex	simple:P10451	complex:a9b1 complex	ENSG00000118785		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.283	0.415	0.223	0.517	0.466	0.223	0.223	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18	0.18	0.18	0.21	0.24	0.15	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.667	0.667	0.586	0.697	0.697	0.556	0.556
CPI-SC056BF6CBB	TNC_a9b1 complex	simple:P24821	complex:a9b1 complex	ENSG00000041982		True	False	False	curated	True	1.0	1.0	0.232	1.0	1.0	0.21	0.081	1.0	1.0	0.397	1.0	1.0	0.231	0.243	0.735	0.85	0.334	0.97	0.979	0.21	0.171	0.97	1.0	0.373	1.0	1.0	0.351	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.808	0.919	0.355	1.0	1.0	0.321	0.342	0.0	0.0	0.0	0.081	0.021	0.0	0.0
CPI-SC062D34C2A	VCAM1_a9b1 complex	simple:P19320	complex:a9b1 complex	ENSG00000162692		False	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC04AED00CE	TNC_aVb6 complex	simple:P24821	complex:aVb6 complex	ENSG00000041982		True	False	False	curated	True	1.0	1.0	1.0	0.0	0.0	1.0	0.778	1.0	1.0	1.0	0.0	0.0	1.0	0.769	1.0	1.0	1.0	0.0	0.0	1.0	0.748	1.0	1.0	1.0	0.0	0.0	1.0	0.748	0.0	0.0	0.03	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.868	0.253	0.133	0.312	0.0	0.0	0.345	0.133
CPI-SC0E60FEE99	TGFB1_aVb6 complex	simple:P01137	complex:aVb6 complex	ENSG00000105329		True	False	False	curated	True	1.0	1.0	0.97	0.0	0.0	1.0	0.688	1.0	1.0	1.0	0.0	0.0	0.91	0.556	1.0	1.0	1.0	0.0	0.0	1.0	0.94	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.919	1.0	1.0	1.0	0.0	0.0	0.97	0.628	0.06	0.0	0.141	0.0	0.0	0.153	0.051
CPI-CS08CC8F9D3	ACVR1_BMPR2_BMP7	complex:ACVR1_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.817	0.838	0.817	0.838	0.817	0.817	0.645	0.385	0.415	0.415	0.415	0.415	0.385	0.253	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.417	0.417	0.417	0.417	0.417	0.417	0.366	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.24	0.27	0.27	0.27	0.27	0.24	0.18
CPI-CS046B3C139	ACVR_1A2A receptor_BMP7	complex:ACVR_1A2A receptor	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.817	0.838	0.817	0.838	0.817	0.817	0.645	0.385	0.415	0.415	0.415	0.415	0.385	0.253	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.417	0.417	0.417	0.417	0.417	0.417	0.366	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.24	0.27	0.27	0.27	0.27	0.24	0.18
CPI-CS0288D901D	ACVR_1A2B receptor_BMP7	complex:ACVR_1A2B receptor	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.927	0.927	0.927	0.927	0.927	0.927	0.543	0.688	0.709	0.718	0.709	0.718	0.718	0.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.021	0.0	0.0	0.0	0.676	0.676	0.676	0.706	0.676	0.676	0.616	0.223	0.223	0.223	0.223	0.253	0.223	0.163	0.949	0.949	0.949	0.949	0.949	0.949	0.919
CPI-CS05EAF93CC	BMPR1A_BMPR2_BMP7	complex:BMPR1A_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.799	0.829	0.859	0.919	0.859	0.799	0.525	0.342	0.342	0.342	0.342	0.342	0.372	0.231	0.123	0.123	0.123	0.123	0.123	0.153	0.123	0.859	0.859	0.859	0.859	0.859	0.859	0.748	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.325	0.325	0.295	0.325	0.325	0.295	0.183	0.769	0.769	0.769	0.79	0.769	0.769	0.718
CPI-CS08109C435	BMPR1B_BMPR2_BMP7	complex:BMPR1B_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	0.949	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.715	0.715	0.715	0.715	0.715	0.766	0.625	0.231	0.231	0.231	0.261	0.231	0.231	0.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.06	0.03	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0D35E69F6	BMR1A_ACR2A_BMP7	complex:BMR1A_ACR2A	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.799	0.829	0.859	0.919	0.859	0.799	0.525	0.342	0.342	0.342	0.342	0.342	0.372	0.231	0.123	0.123	0.123	0.123	0.123	0.153	0.123	0.859	0.859	0.859	0.859	0.859	0.859	0.748	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.325	0.325	0.295	0.325	0.325	0.295	0.183	0.769	0.769	0.769	0.79	0.769	0.769	0.718
CPI-CS0C99F8D96	BMR1A_AVR2B_BMP7	complex:BMR1A_AVR2B	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.927	0.927	0.927	0.927	0.927	0.927	0.543	0.688	0.709	0.718	0.709	0.718	0.718	0.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.021	0.0	0.0	0.0	0.676	0.676	0.676	0.706	0.676	0.676	0.616	0.223	0.223	0.223	0.223	0.253	0.223	0.163	0.949	0.949	0.949	0.949	0.949	0.949	0.919
CPI-CS0DF85303A	BMR1B_AVR2A_BMP7	complex:BMR1B_AVR2A	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	0.949	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.715	0.715	0.715	0.715	0.715	0.766	0.625	0.231	0.231	0.231	0.261	0.231	0.231	0.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.06	0.03	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS08A853007	BMR1B_AVR2B_BMP7	complex:BMR1B_AVR2B	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	0.949	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.715	0.715	0.715	0.715	0.715	0.766	0.625	0.231	0.231	0.231	0.261	0.231	0.231	0.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.06	0.03	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0E1BF543E	ACVR1_BMPR2_BMP5	complex:ACVR1_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.03	1.0	1.0	0.0	0.0	0.97	0.97	0.0	1.0	1.0	0.0	0.0	0.82	0.799	0.0	0.94	1.0	0.0	0.0	0.97	0.919	0.0	1.0
CPI-CS0EC80CA59	ACVR_1A2A receptor_BMP5	complex:ACVR_1A2A receptor	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.03	1.0	1.0	0.0	0.0	0.97	0.97	0.0	1.0	1.0	0.0	0.0	0.82	0.799	0.0	0.94	1.0	0.0	0.0	0.97	0.919	0.0	1.0
CPI-CS0FCC00896	ACVR_1A2B receptor_BMP5	complex:ACVR_1A2B receptor	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	0.97	0.0	1.0	1.0	0.0	0.0	0.94	0.769	0.0	0.97	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
CPI-CS046BCFC6F	BMPR1A_BMPR2_BMP5	complex:BMPR1A_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	0.91	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.051	1.0	1.0	0.0	0.0	0.97	0.859	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	0.97	1.0	0.0	0.0	1.0	1.0	0.0	1.0
CPI-CS02C93975C	BMPR1B_BMPR2_BMP5	complex:BMPR1B_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.94	0.739	0.0	0.97	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.799	0.808	0.0	1.0
CPI-CS047EE9E03	BMR1A_ACR2A_BMP5	complex:BMR1A_ACR2A	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	0.91	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.051	1.0	1.0	0.0	0.0	0.97	0.859	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	0.97	1.0	0.0	0.0	1.0	1.0	0.0	1.0
CPI-CS0CA393CC5	BMR1A_AVR2B_BMP5	complex:BMR1A_AVR2B	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	0.97	0.0	1.0	1.0	0.0	0.0	0.94	0.769	0.0	0.97	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
CPI-CS01A4D7E2F	BMR1B_AVR2A_BMP5	complex:BMR1B_AVR2A	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.94	0.739	0.0	0.97	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.799	0.808	0.0	1.0
CPI-CS0BEC40E19	BMR1B_AVR2B_BMP5	complex:BMR1B_AVR2B	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.94	0.739	0.0	0.97	1.0	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	0.799	0.808	0.0	1.0
CPI-CS0C16967C6	ACVR1_BMPR2_BMP6	complex:ACVR1_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.817	0.817	0.817	0.838	0.817	0.817	0.838	0.385	0.415	0.385	0.415	0.385	0.385	0.445	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.417	0.417	0.417	0.417	0.417	0.417	0.417	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.24	0.27	0.24	0.27	0.27	0.24	0.27
CPI-CS0FFBA02F8	ACVR_1A2A receptor_BMP6	complex:ACVR_1A2A receptor	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.817	0.817	0.817	0.838	0.817	0.817	0.838	0.385	0.415	0.385	0.415	0.385	0.385	0.445	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.417	0.417	0.417	0.417	0.417	0.417	0.417	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.24	0.27	0.24	0.27	0.27	0.24	0.27
CPI-CS02AEFFE28	ACVR_1A2B receptor_BMP6	complex:ACVR_1A2B receptor	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.927	0.927	0.927	0.927	0.927	0.927	0.957	0.628	0.688	0.709	0.709	0.688	0.658	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.021	0.646	0.676	0.676	0.706	0.676	0.676	0.706	0.223	0.223	0.223	0.223	0.223	0.223	0.223	0.949	0.949	0.949	0.97	0.949	0.949	0.97
CPI-CS0F6CFB979	BMPR1A_BMPR2_BMP6	complex:BMPR1A_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.769	0.889	0.829	0.919	0.829	0.799	0.919	0.342	0.342	0.342	0.342	0.342	0.312	0.342	0.123	0.123	0.123	0.123	0.123	0.123	0.123	0.859	0.859	0.859	0.859	0.859	0.859	0.859	0.15	0.15	0.15	0.15	0.171	0.15	0.171	0.295	0.295	0.295	0.355	0.295	0.295	0.385	0.769	0.769	0.769	0.79	0.769	0.769	0.79
CPI-CS0EF793D6A	BMPR1B_BMPR2_BMP6	complex:BMPR1B_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.715	0.715	0.715	0.775	0.715	0.715	0.817	0.231	0.231	0.231	0.231	0.231	0.231	0.231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0247DA882	BMR1A_ACR2A_BMP6	complex:BMR1A_ACR2A	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.769	0.889	0.829	0.919	0.829	0.799	0.919	0.342	0.342	0.342	0.342	0.342	0.312	0.342	0.123	0.123	0.123	0.123	0.123	0.123	0.123	0.859	0.859	0.859	0.859	0.859	0.859	0.859	0.15	0.15	0.15	0.15	0.171	0.15	0.171	0.295	0.295	0.295	0.355	0.295	0.295	0.385	0.769	0.769	0.769	0.79	0.769	0.769	0.79
CPI-CS076E1A639	BMR1A_AVR2B_BMP6	complex:BMR1A_AVR2B	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.927	0.927	0.927	0.927	0.927	0.927	0.957	0.628	0.688	0.709	0.709	0.688	0.658	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.021	0.646	0.676	0.676	0.706	0.676	0.676	0.706	0.223	0.223	0.223	0.223	0.223	0.223	0.223	0.949	0.949	0.949	0.97	0.949	0.949	0.97
CPI-CS0921BB754	BMR1B_AVR2A_BMP6	complex:BMR1B_AVR2A	simple:P22004		ENSG00000153162	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.715	0.715	0.715	0.775	0.715	0.715	0.817	0.231	0.231	0.231	0.231	0.231	0.231	0.231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0C0D60519	BMR1B_AVR2B_BMP6	complex:BMR1B_AVR2B	simple:P22004		ENSG00000153162	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.715	0.715	0.715	0.775	0.715	0.715	0.817	0.231	0.231	0.231	0.231	0.231	0.231	0.231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0AEE2FB22	ACVR1_BMPR2_BMP8A	complex:ACVR1_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.817	0.817	0.817	0.868	0.868	0.838	0.705	0.385	0.415	0.415	0.466	0.466	0.415	0.244	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.417	0.417	0.417	0.417	0.447	0.417	0.387	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.21	0.27	0.24	0.27	0.27	0.27	0.18
CPI-CS0CE2A204A	ACVR_1A2A receptor_BMP8A	complex:ACVR_1A2A receptor	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.817	0.817	0.817	0.868	0.868	0.838	0.705	0.385	0.415	0.415	0.466	0.466	0.415	0.244	0.868	0.868	0.868	0.868	0.868	0.868	0.868	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.417	0.417	0.417	0.417	0.447	0.417	0.387	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.21	0.27	0.24	0.27	0.27	0.27	0.18
