id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	$\alpha{-}cells$|$\alpha{-}cells$	$\alpha{-}cells$|$\beta{-}cells$	$\alpha{-}cells$|$\delta{-}cells$	$\alpha{-}cells$|Acinar cells	$\alpha{-}cells$|Ductal cells	$\alpha{-}cells$|PP cells	$\alpha{-}cells$|Stellate cells	$\beta{-}cells$|$\alpha{-}cells$	$\beta{-}cells$|$\beta{-}cells$	$\beta{-}cells$|$\delta{-}cells$	$\beta{-}cells$|Acinar cells	$\beta{-}cells$|Ductal cells	$\beta{-}cells$|PP cells	$\beta{-}cells$|Stellate cells	$\delta{-}cells$|$\alpha{-}cells$	$\delta{-}cells$|$\beta{-}cells$	$\delta{-}cells$|$\delta{-}cells$	$\delta{-}cells$|Acinar cells	$\delta{-}cells$|Ductal cells	$\delta{-}cells$|PP cells	$\delta{-}cells$|Stellate cells	Acinar cells|$\alpha{-}cells$	Acinar cells|$\beta{-}cells$	Acinar cells|$\delta{-}cells$	Acinar cells|Acinar cells	Acinar cells|Ductal cells	Acinar cells|PP cells	Acinar cells|Stellate cells	Ductal cells|$\alpha{-}cells$	Ductal cells|$\beta{-}cells$	Ductal cells|$\delta{-}cells$	Ductal cells|Acinar cells	Ductal cells|Ductal cells	Ductal cells|PP cells	Ductal cells|Stellate cells	PP cells|$\alpha{-}cells$	PP cells|$\beta{-}cells$	PP cells|$\delta{-}cells$	PP cells|Acinar cells	PP cells|Ductal cells	PP cells|PP cells	PP cells|Stellate cells	Stellate cells|$\alpha{-}cells$	Stellate cells|$\beta{-}cells$	Stellate cells|$\delta{-}cells$	Stellate cells|Acinar cells	Stellate cells|Ductal cells	Stellate cells|PP cells	Stellate cells|Stellate cells
CPI-SC08B2AD7C6	FN1_a5b1 complex	simple:P02751	complex:a5b1 complex	ENSG00000115414		True	False	False	curated	True	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.838	0.0	1.0	0.0	1.0	1.0	1.0	0.94	0.0	1.0	0.0	1.0	1.0	1.0	0.021	0.0	1.0	0.0	1.0	1.0	1.0	0.222	0.0	1.0	0.0	1.0	1.0	1.0	0.919	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
CPI-SC0592EC3D0	L1CAM_a5b1 complex	simple:P32004	complex:a5b1 complex	ENSG00000198910		False	False	False	curated	True	1.0	1.0	1.0	0.595	0.0	1.0	0.0	1.0	1.0	1.0	0.616	0.0	1.0	0.0	1.0	1.0	1.0	0.757	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.565	0.0	1.0	0.0	1.0	1.0	1.0	0.838	0.0	1.0	0.0
CPI-SC058F72F90	FBN1_a5b1 complex	simple:P35555	complex:a5b1 complex	ENSG00000166147		True	False	False	curated	True	1.0	1.0	1.0	0.595	0.0	1.0	0.0	1.0	1.0	1.0	0.94	0.0	1.0	0.0	1.0	1.0	1.0	0.808	0.0	1.0	0.0	1.0	1.0	1.0	0.91	0.0	1.0	0.0	1.0	1.0	1.0	0.624	0.0	1.0	0.0	1.0	1.0	1.0	0.94	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
CPI-SC092C3E4DF	FN1_a8b1 complex	simple:P02751	complex:a8b1 complex	ENSG00000115414		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	0.231	0.799	0.799	0.829	0.799	0.799	0.748	0.0	0.88	0.88	0.88	0.88	0.88	0.88	0.291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.06	0.06	0.06	0.06	0.06	0.0	0.949	0.949	0.949	0.949	0.949	0.949	0.252	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC01195CB48	TNC_a8b1 complex	simple:P24821	complex:a8b1 complex	ENSG00000041982		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.97	0.0	0.94	0.859	0.808	0.808	0.808	0.799	0.03	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.979	0.898	0.877	0.907	0.937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC096929DB0	FN1_aVb1 complex	simple:P02751	complex:aVb1 complex	ENSG00000115414		True	False	False	curated	True	1.0	0.777	0.889	0.141	0.0	0.507	0.03	1.0	0.343	0.574	0.03	0.0	0.225	0.03	1.0	0.555	0.787	0.15	0.0	0.465	0.03	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.684	0.0	0.09	0.0	0.0	0.03	0.0	1.0	0.616	0.808	0.09	0.0	0.435	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC067AD890A	VTN_aVb1 complex	simple:P04004	complex:aVb1 complex	ENSG00000109072		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.403	0.0	0.0	0.021	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC0847A64D2	FN1_aVb5 complex	simple:P02751	complex:aVb5 complex	ENSG00000115414		True	False	False	curated	True	0.91	1.0	1.0	1.0	0.03	1.0	0.0	0.124	1.0	0.97	1.0	0.0	0.91	0.0	0.637	1.0	0.97	1.0	0.03	0.97	0.0	0.0	0.051	0.051	0.133	0.0	0.03	0.0	0.06	0.594	0.435	0.706	0.0	0.24	0.0	0.607	1.0	1.0	1.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0EEF3A379	LAMC1_a6b1 complex	simple:P11047	complex:a6b1 complex	ENSG00000135862		True	False	False	curated	True	1.0	1.0	0.141	0.0	0.0	1.0	0.0	1.0	1.0	0.243	0.0	0.0	1.0	0.0	1.0	1.0	0.828	0.0	0.0	1.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.757	0.787	0.0	0.0	0.0	0.382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A2FE9693	LAMC1_a7b1 complex	simple:P11047	complex:a7b1 complex	ENSG00000135862		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	0.829	1.0	1.0	1.0	1.0	1.0	1.0	0.829	1.0	1.0	1.0	1.0	1.0	1.0	0.978	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.352	0.322	0.544	1.0	0.403	0.06	0.514	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CPI-SC01AB9BED7	SPP1_a9b1 complex	simple:P10451	complex:a9b1 complex	ENSG00000118785		True	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.03	0.03	0.051	0.141	0.06	0.09	0.03	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.294	0.294	0.285	0.324	0.294	0.324	0.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.12	0.12	0.12	0.15	0.12	0.12	0.09
CPI-SC056BF6CBB	TNC_a9b1 complex	simple:P24821	complex:a9b1 complex	ENSG00000041982		True	False	False	curated	True	1.0	1.0	0.573	1.0	0.426	0.636	0.294	0.94	0.97	0.432	1.0	0.414	0.564	0.333	0.799	0.88	0.445	1.0	0.496	0.547	0.334	0.97	1.0	0.474	1.0	0.486	0.615	0.354	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.907	0.919	0.535	0.979	0.475	0.586	0.372	0.0	0.0	0.0	0.09	0.0	0.0	0.0
CPI-SC062D34C2A	VCAM1_a9b1 complex	simple:P19320	complex:a9b1 complex	ENSG00000162692		False	False	False	curated	True	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-SC04AED00CE	TNC_aVb6 complex	simple:P24821	complex:aVb6 complex	ENSG00000041982		True	False	False	curated	True	1.0	1.0	0.94	0.0	0.0	1.0	1.0	1.0	1.0	0.91	0.0	0.0	1.0	1.0	1.0	1.0	0.91	0.0	0.0	1.0	1.0	1.0	1.0	0.94	0.0	0.0	1.0	1.0	0.03	0.03	0.042	0.0	0.0	0.112	0.324	1.0	1.0	0.97	0.0	0.0	1.0	1.0	0.03	0.132	0.051	0.0	0.0	0.081	0.213
CPI-SC0E60FEE99	TGFB1_aVb6 complex	simple:P01137	complex:aVb6 complex	ENSG00000105329		True	False	False	curated	True	1.0	1.0	0.94	0.0	0.0	1.0	1.0	1.0	1.0	0.769	0.0	0.0	1.0	0.949	1.0	1.0	0.91	0.0	0.0	1.0	0.97	1.0	1.0	0.91	0.0	0.0	1.0	1.0	1.0	1.0	0.97	0.0	0.0	1.0	1.0	1.0	1.0	0.85	0.0	0.0	1.0	0.867	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS08CC8F9D3	ACVR1_BMPR2_BMP7	complex:ACVR1_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.696	0.747	0.495	0.696	0.82	0.261	0.06	0.919	0.94	0.91	0.949	0.949	0.769	0.394	0.372	0.372	0.312	0.402	0.372	0.252	0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406	0.406	0.427	0.436	0.466	0.295	0.223	0.363	0.363	0.384	0.393	0.475	0.243	0.201	0.355	0.355	0.385	0.385	0.385	0.325	0.201
CPI-CS046B3C139	ACVR_1A2A receptor_BMP7	complex:ACVR_1A2A receptor	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.696	0.747	0.495	0.696	0.82	0.261	0.06	0.919	0.94	0.91	0.949	0.949	0.769	0.394	0.372	0.372	0.312	0.402	0.372	0.252	0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406	0.406	0.427	0.436	0.466	0.295	0.223	0.363	0.363	0.384	0.393	0.475	0.243	0.201	0.355	0.355	0.385	0.385	0.385	0.325	0.201
CPI-CS0288D901D	ACVR_1A2B receptor_BMP7	complex:ACVR_1A2B receptor	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.697	0.757	0.496	0.757	0.727	0.18	0.06	0.393	0.414	0.384	0.513	0.504	0.213	0.03	0.727	0.778	0.628	0.748	0.799	0.556	0.355	0.696	0.726	0.666	0.726	0.756	0.516	0.495	0.393	0.483	0.393	0.483	0.444	0.363	0.201	0.094	0.154	0.064	0.154	0.214	0.021	0.0	0.465	0.465	0.465	0.465	0.525	0.375	0.294
CPI-CS05EAF93CC	BMPR1A_BMPR2_BMP7	complex:BMPR1A_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.907	0.889	0.718	0.877	0.919	0.534	0.09	0.658	0.688	0.667	0.658	0.739	0.333	0.132	0.393	0.393	0.354	0.393	0.423	0.162	0.132	0.583	0.583	0.553	0.583	0.583	0.523	0.343	0.61	0.61	0.58	0.64	0.73	0.396	0.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.373	0.433	0.373	0.373	0.424	0.313	0.232
CPI-CS08109C435	BMPR1B_BMPR2_BMP7	complex:BMPR1B_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	0.97	0.283	1.0	1.0	1.0	1.0	1.0	0.91	0.505	0.82	0.88	0.82	0.88	0.91	0.607	0.273	0.594	0.654	0.534	0.594	0.718	0.444	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0D35E69F6	BMR1A_ACR2A_BMP7	complex:BMR1A_ACR2A	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.907	0.889	0.718	0.877	0.919	0.534	0.09	0.658	0.688	0.667	0.658	0.739	0.333	0.132	0.393	0.393	0.354	0.393	0.423	0.162	0.132	0.583	0.583	0.553	0.583	0.583	0.523	0.343	0.61	0.61	0.58	0.64	0.73	0.396	0.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.373	0.433	0.373	0.373	0.424	0.313	0.232
CPI-CS0C99F8D96	BMR1A_AVR2B_BMP7	complex:BMR1A_AVR2B	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.697	0.757	0.496	0.757	0.727	0.18	0.06	0.393	0.414	0.384	0.513	0.504	0.213	0.03	0.727	0.778	0.628	0.748	0.799	0.556	0.355	0.696	0.726	0.666	0.726	0.756	0.516	0.495	0.393	0.483	0.393	0.483	0.444	0.363	0.201	0.094	0.154	0.064	0.154	0.214	0.021	0.0	0.465	0.465	0.465	0.465	0.525	0.375	0.294
CPI-CS0DF85303A	BMR1B_AVR2A_BMP7	complex:BMR1B_AVR2A	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	0.97	0.283	1.0	1.0	1.0	1.0	1.0	0.91	0.505	0.82	0.88	0.82	0.88	0.91	0.607	0.273	0.594	0.654	0.534	0.594	0.718	0.444	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS08A853007	BMR1B_AVR2B_BMP7	complex:BMR1B_AVR2B	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	0.97	0.283	1.0	1.0	1.0	1.0	1.0	0.91	0.505	0.82	0.88	0.82	0.88	0.91	0.607	0.273	0.594	0.654	0.534	0.594	0.718	0.444	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0E1BF543E	ACVR1_BMPR2_BMP5	complex:ACVR1_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	0.816	0.748	0.0	0.628	1.0	0.0	0.0	1.0	1.0	0.0	0.889	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.919
CPI-CS0EC80CA59	ACVR_1A2A receptor_BMP5	complex:ACVR_1A2A receptor	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	0.816	0.748	0.0	0.628	1.0	0.0	0.0	1.0	1.0	0.0	0.889	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.919
CPI-CS0FCC00896	ACVR_1A2B receptor_BMP5	complex:ACVR_1A2B receptor	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.919	1.0	0.0	0.0	1.0	1.0	0.0	0.94
CPI-CS046BCFC6F	BMPR1A_BMPR2_BMP5	complex:BMPR1A_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.889	1.0	0.0	0.0	1.0	1.0	0.0	0.919
CPI-CS02C93975C	BMPR1B_BMPR2_BMP5	complex:BMPR1B_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	0.979	1.0	0.0	0.829	1.0	0.0	0.0	1.0	1.0	0.0	0.889	1.0	0.0	0.0	0.777	0.637	0.0	0.487
CPI-CS047EE9E03	BMR1A_ACR2A_BMP5	complex:BMR1A_ACR2A	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.889	1.0	0.0	0.0	1.0	1.0	0.0	0.919
CPI-CS0CA393CC5	BMR1A_AVR2B_BMP5	complex:BMR1A_AVR2B	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.919	1.0	0.0	0.0	1.0	1.0	0.0	0.94
CPI-CS01A4D7E2F	BMR1B_AVR2A_BMP5	complex:BMR1B_AVR2A	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	0.979	1.0	0.0	0.829	1.0	0.0	0.0	1.0	1.0	0.0	0.889	1.0	0.0	0.0	0.777	0.637	0.0	0.487
CPI-CS0BEC40E19	BMR1B_AVR2B_BMP5	complex:BMR1B_AVR2B	simple:P22003		ENSG00000112175	True	True	False	curated	False	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.979	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	1.0	1.0	0.0	0.949	1.0	0.0	0.0	0.979	1.0	0.0	0.829	1.0	0.0	0.0	1.0	1.0	0.0	0.889	1.0	0.0	0.0	0.777	0.637	0.0	0.487
CPI-CS0C16967C6	ACVR1_BMPR2_BMP6	complex:ACVR1_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.768	0.88	0.696	0.747	0.726	0.534	0.0	0.919	0.97	0.919	0.919	0.919	0.919	0.0	0.372	0.372	0.372	0.372	0.372	0.342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406	0.427	0.397	0.436	0.436	0.406	0.0	0.393	0.436	0.363	0.363	0.393	0.393	0.0	0.355	0.385	0.355	0.355	0.385	0.355	0.0
CPI-CS0FFBA02F8	ACVR_1A2A receptor_BMP6	complex:ACVR_1A2A receptor	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.768	0.88	0.696	0.747	0.726	0.534	0.0	0.919	0.97	0.919	0.919	0.919	0.919	0.0	0.372	0.372	0.372	0.372	0.372	0.342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406	0.427	0.397	0.436	0.436	0.406	0.0	0.393	0.436	0.363	0.363	0.393	0.393	0.0	0.355	0.385	0.355	0.355	0.385	0.355	0.0
CPI-CS02AEFFE28	ACVR_1A2B receptor_BMP6	complex:ACVR_1A2B receptor	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.757	0.778	0.637	0.787	0.727	0.616	0.0	0.414	0.495	0.483	0.423	0.525	0.384	0.0	0.748	0.748	0.769	0.778	0.838	0.727	0.0	0.726	0.756	0.666	0.756	0.747	0.657	0.0	0.504	0.474	0.474	0.423	0.504	0.423	0.0	0.124	0.184	0.124	0.154	0.184	0.132	0.0	0.495	0.547	0.495	0.495	0.495	0.405	0.0
CPI-CS0F6CFB979	BMPR1A_BMPR2_BMP6	complex:BMPR1A_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.868	0.979	0.847	0.898	0.898	0.795	0.0	0.658	0.718	0.688	0.688	0.739	0.606	0.0	0.393	0.414	0.393	0.423	0.453	0.363	0.0	0.583	0.583	0.604	0.583	0.655	0.664	0.0	0.64	0.64	0.61	0.61	0.67	0.61	0.0	0.0	0.0	0.0	0.03	0.0	0.03	0.0	0.433	0.403	0.403	0.373	0.454	0.394	0.0
CPI-CS0EF793D6A	BMPR1B_BMPR2_BMP6	complex:BMPR1B_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.88	0.85	0.88	0.82	0.91	0.82	0.0	0.636	0.676	0.564	0.564	0.666	0.645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0247DA882	BMR1A_ACR2A_BMP6	complex:BMR1A_ACR2A	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.868	0.979	0.847	0.898	0.898	0.795	0.0	0.658	0.718	0.688	0.688	0.739	0.606	0.0	0.393	0.414	0.393	0.423	0.453	0.363	0.0	0.583	0.583	0.604	0.583	0.655	0.664	0.0	0.64	0.64	0.61	0.61	0.67	0.61	0.0	0.0	0.0	0.0	0.03	0.0	0.03	0.0	0.433	0.403	0.403	0.373	0.454	0.394	0.0
CPI-CS076E1A639	BMR1A_AVR2B_BMP6	complex:BMR1A_AVR2B	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.757	0.778	0.637	0.787	0.727	0.616	0.0	0.414	0.495	0.483	0.423	0.525	0.384	0.0	0.748	0.748	0.769	0.778	0.838	0.727	0.0	0.726	0.756	0.666	0.756	0.747	0.657	0.0	0.504	0.474	0.474	0.423	0.504	0.423	0.0	0.124	0.184	0.124	0.154	0.184	0.132	0.0	0.495	0.547	0.495	0.495	0.495	0.405	0.0
CPI-CS0921BB754	BMR1B_AVR2A_BMP6	complex:BMR1B_AVR2A	simple:P22004		ENSG00000153162	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.88	0.85	0.88	0.82	0.91	0.82	0.0	0.636	0.676	0.564	0.564	0.666	0.645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0C0D60519	BMR1B_AVR2B_BMP6	complex:BMR1B_AVR2B	simple:P22004		ENSG00000153162	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.88	0.85	0.88	0.82	0.91	0.82	0.0	0.636	0.676	0.564	0.564	0.666	0.645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0AEE2FB22	ACVR1_BMPR2_BMP8A	complex:ACVR1_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.696	0.666	0.717	0.747	0.696	0.696	0.423	0.919	0.919	0.919	0.94	0.919	0.919	0.889	0.372	0.372	0.372	0.372	0.372	0.372	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.376	0.406	0.406	0.427	0.406	0.406	0.355	0.363	0.363	0.363	0.384	0.363	0.363	0.333	0.355	0.355	0.355	0.355	0.355	0.355	0.355
CPI-CS0CE2A204A	ACVR_1A2A receptor_BMP8A	complex:ACVR_1A2A receptor	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.696	0.666	0.717	0.747	0.696	0.696	0.423	0.919	0.919	0.919	0.94	0.919	0.919	0.889	0.372	0.372	0.372	0.372	0.372	0.372	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.376	0.406	0.406	0.427	0.406	0.406	0.355	0.363	0.363	0.363	0.384	0.363	0.363	0.333	0.355	0.355	0.355	0.355	0.355	0.355	0.355
CPI-CS0860DA460	ACVR_1A2B receptor_BMP8A	complex:ACVR_1A2B receptor	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.586	0.586	0.727	0.757	0.706	0.727	0.373	0.363	0.363	0.393	0.414	0.393	0.393	0.333	0.718	0.688	0.748	0.778	0.748	0.748	0.637	0.636	0.636	0.696	0.726	0.696	0.696	0.606	0.393	0.393	0.393	0.483	0.393	0.423	0.393	0.094	0.094	0.154	0.124	0.124	0.094	0.021	0.465	0.465	0.465	0.465	0.465	0.465	0.405
CPI-CS090FFEDFE	BMPR1A_BMPR2_BMP8A	complex:BMPR1A_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.825	0.847	0.877	0.949	0.877	0.847	0.714	0.658	0.658	0.658	0.658	0.658	0.658	0.585	0.363	0.363	0.393	0.414	0.363	0.393	0.273	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.61	0.61	0.61	0.61	0.61	0.61	0.507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.373	0.373	0.403	0.403	0.373	0.403	0.373
CPI-CS0484364A2	BMPR1B_BMPR2_BMP8A	complex:BMPR1B_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.82	0.82	0.82	0.82	0.82	0.82	0.79	0.534	0.564	0.564	0.564	0.564	0.564	0.534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0C091F24B	BMR1A_ACR2A_BMP8A	complex:BMR1A_ACR2A	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.825	0.847	0.877	0.949	0.877	0.847	0.714	0.658	0.658	0.658	0.658	0.658	0.658	0.585	0.363	0.363	0.393	0.414	0.363	0.393	0.273	0.583	0.583	0.583	0.583	0.583	0.583	0.583	0.61	0.61	0.61	0.61	0.61	0.61	0.507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.373	0.373	0.403	0.403	0.373	0.403	0.373
